id_transacao,cpf_origem,cpf_destino,tipo_transacao,valor,data,hora
4643,164.723.850-17,147.529.380-14,Saque Pix,63.1,2026-01-09,15:53:27
1763,015.493.768-10,294.357.081-88,Transferência,6.64,2026-01-19,16:34:07
3348,476.018.539-93,234.165.097-06,Saque Pix,5.68,2026-01-21,20:17:38
3454,593.106.728-03,187.042.693-22,Pix Recebido,244.07,2026-01-01,19:06:31
4859,617.945.023-43,062.371.594-52,Pix Enviado,44.1,2026-01-28,12:59:22
2282,635.492.107-52,180.645.723-71,Saque Pix,7.02,2026-01-12,19:17:58
3444,619.423.580-24,605.279.138-12,Saque Pix,226.08,2026-01-24,20:46:28
1579,367.158.024-08,708.263.914-78,Saque Pix,6.86,2026-01-31,16:38:28
1399,603.124.987-13,913.540.827-88,Saque Pix,100.13,2026-01-28,22:31:45
1447,659.043.178-75,695.132.704-16,Transferência,5.41,2026-01-23,10:25:36
3543,936.812.507-40,619.423.580-24,Saque Pix,23.69,2026-01-11,04:42:40
3534,602.975.148-49,619.423.580-24,Saque Pix,127.04,2026-01-18,17:45:11
5027,693.415.728-19,943.051.768-66,Pix Enviado,89.48,2026-01-25,17:02:00
784,548.190.372-50,145.370.268-71,Pix Recebido,93.79,2026-01-09,23:47:36
1444,523.918.647-28,521.463.087-53,Pix Recebido,105.71,2026-01-30,19:07:50
4463,721.680.359-03,418.326.590-89,Saque Pix,2.84,2026-01-06,11:30:44
508,790.314.562-25,867.429.153-82,Pagamento,8.78,2026-01-14,10:55:52
2842,810.723.956-30,871.543.069-39,Pix Recebido,15.56,2026-01-28,12:45:09
4431,715.036.498-57,206.189.473-96,Saque Pix,57.71,2026-01-09,13:37:05
698,603.184.597-01,673.185.204-07,Transferência,8.94,2026-01-15,08:42:34
3264,924.516.087-49,062.385.149-06,Saque Pix,4.77,2026-01-26,09:45:15
14,698.031.452-15,813.729.654-91,Transferência,45.72,2026-01-06,11:45:01
5152,268.079.541-58,419.362.578-82,Pix Enviado,100,2026-01-02,19:25:47
3749,603.124.987-13,236.174.085-08,Saque Pix,6.54,2026-01-24,08:21:23
4656,435.890.261-89,740.268.135-17,Pagamento,8.39,2026-01-15,21:25:19
4301,586.142.937-55,296.518.073-77,Saque Pix,19.29,2026-01-24,05:53:59
1274,624.158.397-28,235.194.870-04,Pix Recebido,88.92,2026-01-28,09:22:47
3996,198.073.462-31,165.807.934-57,Transferência,48.76,2026-01-21,17:41:38
2769,247.186.530-53,056.794.832-38,Pix Recebido,32.86,2026-01-30,22:13:01
3443,147.529.380-14,675.908.214-11,Transferência,259.42,2026-01-05,20:57:03
1153,630.459.872-65,925.164.708-94,Pix Enviado,18.82,2026-01-21,11:37:13
1991,821.043.657-08,247.159.863-37,Pagamento,38.0,2026-01-05,04:41:29
3979,136.258.904-70,570.349.681-01,Saque Pix,157.65,2026-01-23,13:43:55
2888,391.256.840-51,736.541.829-09,Transferência,8.25,2026-01-07,07:24:05
4523,136.258.904-70,890.715.642-58,Pix Enviado,6.32,2026-01-06,07:50:57
1708,743.810.695-01,072.584.613-53,Transferência,8.65,2026-01-22,23:24:49
2745,692.081.374-22,740.356.819-20,Pagamento,27.66,2026-01-28,04:27:47
5178,306.927.145-61,765.823.094-47,Pix Enviado,1500,2026-01-31,23:46:16
4254,081.254.963-51,193.674.528-37,Saque Pix,11.98,2026-01-11,18:39:56
712,107.563.284-62,341.906.587-66,Pagamento,171.23,2026-01-16,06:35:14
4249,730.458.921-32,521.487.369-73,Pagamento,9.53,2026-01-26,11:17:05
3657,294.867.315-19,189.374.560-01,Transferência,3.71,2026-01-20,04:04:59
3015,329.140.657-52,901.527.634-06,Pix Recebido,7.2,2026-01-01,09:57:58
3654,286.471.950-94,657.413.290-80,Pix Recebido,11.83,2026-01-25,02:38:42
4819,120.985.436-89,730.458.921-32,Transferência,98.22,2026-01-07,11:43:48
2434,570.349.681-01,713.904.628-03,Pix Enviado,7.05,2026-01-13,06:18:32
1010,109.276.345-70,042.837.195-79,Saque Pix,19.36,2026-01-18,12:25:53
1820,081.254.963-51,291.806.534-05,Saque Pix,28.0,2026-01-08,18:59:01
3898,741.692.835-46,625.790.143-06,Transferência,75.1,2026-01-05,15:39:50
3310,450.971.386-00,608.231.759-95,Pix Enviado,112.12,2026-01-01,21:55:03
3909,340.572.189-04,954.867.201-49,Pix Recebido,19.86,2026-01-15,17:43:09
3321,784.351.690-57,195.742.360-99,Pagamento,31.21,2026-01-31,20:44:28
776,479.618.503-84,698.031.452-15,Saque Pix,59.74,2026-01-29,18:49:53
2470,570.349.681-01,392.061.754-16,Transferência,9.91,2026-01-07,18:51:26
86,916.327.540-61,059.412.638-05,Transferência,18.94,2026-01-29,23:33:40
554,698.405.127-49,315.297.648-82,Saque Pix,9.65,2026-01-12,11:53:47
1756,106.847.592-76,147.638.250-62,Pix Enviado,38.15,2026-01-28,13:33:00
4933,439.675.218-00,829.361.574-55,Pix Enviado,17.22,2026-01-18,22:11:29
1987,638.721.405-07,395.671.042-80,Pix Enviado,331.61,2026-01-15,23:27:04
4561,659.184.023-06,638.721.405-07,Pix Enviado,101.64,2026-01-22,21:49:24
4555,036.571.248-53,892.053.741-05,Pagamento,8.52,2026-01-13,19:12:29
4872,940.627.158-30,165.807.934-57,Pagamento,72.45,2026-01-29,14:37:03
183,874.510.369-01,093.587.412-79,Pagamento,10.64,2026-01-04,23:47:34
2285,621.973.504-80,619.423.580-24,Transferência,41.48,2026-01-08,08:19:20
1897,631.892.540-60,908.216.743-31,Pagamento,11.6,2026-01-16,17:40:43
3350,294.631.805-24,705.924.186-85,Pagamento,41.24,2026-01-27,02:33:14
2992,549.318.267-09,571.039.846-20,Pix Enviado,56.25,2026-01-03,22:16:59
3532,391.256.840-51,358.274.160-53,Transferência,74.85,2026-01-25,06:29:59
3422,103.426.978-03,950.431.628-05,Pix Enviado,158.58,2026-01-02,08:57:14
3734,307.815.642-71,498.635.072-29,Saque Pix,104.54,2026-01-08,17:36:33
5081,980.372.451-79,738.105.269-59,Pix Enviado,76.81,2026-01-24,14:05:00
4677,167.845.932-19,059.872.634-92,Saque Pix,9.58,2026-01-11,20:58:25
4902,095.126.384-60,718.693.240-13,Saque Pix,312.44,2026-01-08,13:12:55
2758,762.531.489-82,718.693.240-13,Pix Enviado,81.86,2026-01-11,07:58:49
2703,790.138.246-50,695.132.704-16,Pix Enviado,80.04,2026-01-09,10:52:20
354,546.832.109-24,625.790.143-06,Pix Enviado,82.85,2026-01-23,01:45:31
4556,901.527.634-06,925.164.708-94,Pagamento,14.49,2026-01-23,14:21:00
1512,960.215.837-95,031.794.582-32,Pagamento,78.51,2026-01-22,21:25:31
5107,702.495.361-61,183.975.046-48,Pix Enviado,50.39,2026-01-01,13:43:00
1171,147.529.380-14,412.350.768-90,Pix Recebido,91.08,2026-01-14,01:52:24
4203,790.562.348-38,729.365.418-91,Pagamento,93.69,2026-01-28,02:41:57
4758,695.172.430-06,364.751.092-07,Transferência,11.52,2026-01-24,08:21:30
1697,653.817.209-12,753.081.629-21,Pix Recebido,2.43,2026-01-16,14:05:03
3243,906.432.781-50,291.806.534-05,Saque Pix,4.49,2026-01-11,13:00:57
2456,657.413.290-80,549.386.270-00,Pix Enviado,7.3,2026-01-20,22:54:36
588,479.156.832-09,749.326.150-43,Transferência,3.48,2026-01-28,22:51:49
2593,821.043.657-08,062.371.594-52,Transferência,81.07,2026-01-22,19:34:18
3031,568.790.312-77,729.365.418-91,Pagamento,33.88,2026-01-25,19:57:02
2049,235.194.870-04,052.396.874-47,Saque Pix,30.58,2026-01-01,15:20:02
2702,206.791.835-40,784.952.361-09,Saque Pix,16.81,2026-01-19,21:27:33
2795,063.418.279-03,018.324.769-87,Pix Enviado,20.25,2026-01-08,19:08:00
1414,780.364.952-10,586.793.402-00,Saque Pix,17.92,2026-01-03,13:56:12
1163,479.156.832-09,695.172.430-06,Pix Enviado,46.73,2026-01-09,20:38:32
1071,837.149.560-93,627.453.189-00,Pix Enviado,26.64,2026-01-26,07:57:54
1762,238.409.176-03,873.645.201-71,Transferência,28.56,2026-01-11,02:27:18
760,164.728.503-80,498.630.715-01,Saque Pix,5.97,2026-01-26,07:47:24
1516,274.083.165-07,635.492.107-52,Transferência,59.11,2026-01-01,07:08:22
430,621.973.504-80,147.529.380-14,Pix Enviado,9.03,2026-01-14,10:53:50
3138,749.326.150-43,405.179.628-02,Pix Recebido,17.49,2026-01-20,16:18:45
1076,874.625.390-47,605.279.138-12,Pix Recebido,26.76,2026-01-17,15:01:48
4752,362.504.978-38,730.458.921-32,Pix Recebido,6.17,2026-01-04,06:33:26
152,089.647.251-58,984.621.053-15,Saque Pix,59.1,2026-01-21,09:13:06
1364,603.184.597-01,609.357.142-43,Pix Recebido,21.54,2026-01-21,06:21:44
1710,386.452.079-74,069.251.738-30,Pagamento,3.94,2026-01-18,13:20:50
359,609.357.142-43,531.760.428-17,Pagamento,86.89,2026-01-14,17:15:20
4053,568.790.312-77,315.297.648-82,Transferência,30.64,2026-01-10,10:16:14
1035,215.439.087-05,892.053.741-05,Pagamento,40.56,2026-01-17,06:40:54
3154,324.765.891-28,736.541.829-09,Pix Recebido,11.48,2026-01-12,08:21:42
3418,301.274.698-69,865.124.307-35,Pix Enviado,363.28,2026-01-12,23:00:48
1086,571.039.846-20,941.267.358-28,Pix Enviado,23.91,2026-01-03,22:38:23
338,465.902.381-89,741.609.852-11,Saque Pix,4.2,2026-01-29,17:54:36
3388,341.586.027-26,568.790.312-77,Pix Recebido,36.64,2026-01-23,19:39:48
1568,097.213.685-12,403.298.175-23,Pix Recebido,54.84,2026-01-10,07:22:18
707,921.346.750-80,659.438.702-29,Pagamento,78.49,2026-01-11,12:23:29
4811,124.765.890-20,109.874.632-50,Transferência,41.51,2026-01-15,13:21:44
151,657.413.290-80,340.572.189-04,Saque Pix,14.1,2026-01-31,16:35:16
4697,679.184.025-02,407.821.356-17,Pix Recebido,93.06,2026-01-16,13:46:59
386,521.487.369-73,387.190.524-05,Saque Pix,4.61,2026-01-01,07:25:50
2032,561.379.248-82,705.261.389-12,Saque Pix,40.8,2026-01-29,18:57:48
3171,309.821.576-30,728.645.103-08,Pagamento,203.12,2026-01-15,20:01:14
1380,713.045.682-53,617.945.023-43,Saque Pix,9.26,2026-01-24,11:34:26
3107,361.479.205-61,260.549.387-38,Transferência,38.35,2026-01-08,13:37:09
367,248.195.730-04,023.157.896-21,Pagamento,7.08,2026-01-30,06:53:50
904,608.471.239-87,852.091.463-24,Transferência,123.45,2026-01-04,21:19:00
2671,954.867.201-49,341.586.027-26,Pagamento,11.03,2026-01-03,07:46:05
5031,584.129.376-19,862.791.043-03,Pix Enviado,234.17,2026-01-09,07:41:00
1910,852.391.647-46,209.851.367-40,Pix Recebido,72.56,2026-01-15,18:25:18
491,635.092.714-16,587.623.149-55,Transferência,6.1,2026-01-12,20:47:41
1849,218.973.650-12,048.126.935-51,Pix Recebido,12.32,2026-01-13,14:24:32
3210,279.683.410-78,364.751.092-07,Pix Enviado,38.1,2026-01-08,23:31:46
2527,407.821.356-17,479.618.503-84,Pix Recebido,59.89,2026-01-22,18:17:31
2071,684.512.790-58,954.867.201-49,Pix Recebido,34.88,2026-01-09,21:44:18
2653,024.157.986-49,387.190.524-05,Pagamento,3.19,2026-01-12,23:29:37
3834,587.623.149-55,189.374.560-01,Pagamento,92.69,2026-01-11,16:33:34
2585,679.184.025-02,798.130.564-01,Saque Pix,214.85,2026-01-06,21:23:02
246,048.126.935-51,248.195.730-04,Pix Enviado,79.85,2026-01-10,21:33:03
4170,526.831.497-19,835.460.719-48,Transferência,60.29,2026-01-19,11:07:19
3691,546.921.730-25,302.987.615-21,Saque Pix,150.92,2026-01-25,06:35:34
4046,603.124.987-13,018.324.769-87,Transferência,20.09,2026-01-18,15:51:25
1148,062.385.149-06,190.576.328-02,Pix Recebido,11.71,2026-01-15,12:28:43
2001,710.354.892-79,467.935.201-99,Pix Enviado,144.57,2026-01-25,15:32:47
1266,570.349.681-01,705.924.186-85,Pix Enviado,206.56,2026-01-02,10:35:01
2394,401.956.283-06,826.510.937-77,Pix Enviado,19.89,2026-01-19,11:17:37
4058,675.908.214-11,743.810.695-01,Pix Enviado,60.03,2026-01-08,16:57:58
4821,185.324.697-28,325.479.061-80,Pagamento,50.64,2026-01-30,20:53:23
4106,147.638.250-62,609.357.142-43,Saque Pix,8.91,2026-01-01,22:26:24
2041,036.295.174-80,913.540.827-88,Transferência,38.04,2026-01-14,17:30:32
5017,423.085.967-83,314.569.072-80,Pix Enviado,289.55,2026-01-04,23:52:00
3990,840.935.162-51,936.807.412-78,Pagamento,8.96,2026-01-11,17:37:07
3770,509.127.834-60,079.652.148-49,Pix Enviado,125.87,2026-01-17,16:11:04
4273,106.847.592-76,829.361.705-59,Pix Recebido,19.74,2026-01-09,14:16:38
663,936.807.412-78,394.761.058-01,Saque Pix,51.88,2026-01-05,07:58:51
4443,684.512.790-58,921.346.750-80,Transferência,68.47,2026-01-10,12:42:41
706,762.531.489-82,175.084.369-20,Pagamento,6.71,2026-01-11,19:33:28
4755,496.081.753-48,950.431.628-05,Pix Enviado,103.45,2026-01-28,06:16:02
1854,652.184.037-17,137.058.694-93,Transferência,61.0,2026-01-17,10:47:36
4736,602.975.148-49,916.327.540-61,Pagamento,21.9,2026-01-18,06:44:52
2431,812.540.796-02,430.187.562-07,Pix Recebido,129.41,2026-01-01,06:53:34
1649,349.270.618-50,479.156.832-09,Saque Pix,22.48,2026-01-16,12:11:29
1808,173.469.802-04,378.046.912-03,Transferência,58.75,2026-01-31,15:45:39
4435,629.850.314-51,397.614.280-87,Pix Enviado,32.1,2026-01-19,23:53:45
443,681.297.045-01,925.164.708-94,Saque Pix,68.25,2026-01-24,17:26:13
1728,079.652.148-49,072.584.613-53,Saque Pix,5.29,2026-01-26,09:04:59
898,715.036.498-57,729.835.106-03,Pix Enviado,32.08,2026-01-14,14:52:14
3927,164.753.029-61,304.817.652-71,Pix Recebido,186.13,2026-01-21,16:02:47
635,378.124.690-69,570.349.681-01,Transferência,63.23,2026-01-27,12:55:47
3886,214.068.397-87,187.042.693-22,Pix Recebido,9.66,2026-01-18,15:26:24
5130,830.927.461-04,124.308.957-14,Pix Enviado,128.77,2026-01-03,09:47:00
1799,106.847.592-76,347.685.102-80,Pagamento,47.97,2026-01-24,15:45:48
3754,495.327.081-97,195.024.738-41,Pix Enviado,78.83,2026-01-20,10:40:38
629,031.794.582-32,412.350.768-90,Pagamento,101.55,2026-01-12,23:05:08
4975,826.045.791-11,471.953.820-79,Pix Enviado,124.53,2026-01-17,14:03:08
4034,403.298.175-23,659.043.178-75,Transferência,13.42,2026-01-31,15:53:41
4997,782.914.356-00,248.195.730-04,Pix Recebido,145.37,2026-01-23,20:20:00
1334,945.217.380-79,095.126.384-60,Pix Recebido,114.45,2026-01-15,17:08:16
5200,403.569.872-56,406.258.971-02,Pix Enviado,7308.03,2026-01-25,03:23:23
1561,340.572.189-04,285.793.146-82,Pagamento,91.7,2026-01-22,07:31:29
415,435.890.261-89,834.750.926-38,Pagamento,477.9,2026-01-29,18:10:35
224,609.837.421-03,692.081.374-22,Saque Pix,7.0,2026-01-07,05:31:14
1495,296.518.073-77,361.479.205-61,Transferência,63.88,2026-01-25,08:21:20
4700,634.510.872-35,405.623.871-53,Transferência,26.69,2026-01-06,09:21:37
2251,790.314.562-25,609.483.725-83,Transferência,28.42,2026-01-22,08:01:36
740,039.285.471-60,629.850.314-51,Saque Pix,1.42,2026-01-11,21:05:04
2783,269.705.413-80,103.426.978-03,Pagamento,2.19,2026-01-25,11:07:34
445,603.184.597-01,316.274.589-64,Pagamento,59.16,2026-01-03,20:08:27
2469,681.297.045-01,549.623.087-00,Pix Recebido,156.3,2026-01-17,13:48:11
1556,367.158.024-08,165.874.920-02,Transferência,545.1,2026-01-31,20:48:00
1205,503.197.648-93,851.249.036-51,Saque Pix,19.72,2026-01-10,07:54:10
5202,872.610.495-49,647.809.231-31,Pix Enviado,6723.61,2026-01-28,03:45:58
3943,384.795.206-47,384.795.206-47,Pagamento,87.45,2026-01-01,05:05:33
3515,405.179.628-02,391.256.840-51,Pagamento,16.36,2026-01-11,20:07:59
4550,081.254.963-51,164.723.850-17,Pix Enviado,29.65,2026-01-11,23:13:03
73,538.164.790-57,790.314.562-25,Pix Enviado,45.97,2026-01-02,13:54:14
3879,104.736.958-39,570.349.681-01,Pix Enviado,6.13,2026-01-08,20:09:32
421,479.156.832-09,023.157.896-21,Pix Enviado,17.82,2026-01-11,08:49:22
2298,546.832.109-24,513.480.629-24,Saque Pix,16.18,2026-01-19,08:05:11
2185,352.609.174-99,715.036.498-57,Pix Recebido,2.63,2026-01-22,14:01:52
1665,256.731.904-25,264.983.571-00,Pix Recebido,178.32,2026-01-02,18:52:31
1631,193.674.528-37,024.157.986-49,Transferência,63.33,2026-01-16,05:47:28
474,046.157.823-90,960.215.837-95,Pix Enviado,9.87,2026-01-13,10:27:41
2053,531.760.428-17,518.746.029-30,Saque Pix,36.76,2026-01-04,23:25:03
2417,175.084.369-20,126.735.894-73,Pix Recebido,14.15,2026-01-21,18:24:38
3742,035.174.982-97,657.413.290-80,Pix Recebido,11.67,2026-01-07,11:29:02
4499,549.318.267-09,561.379.248-82,Pagamento,114.04,2026-01-13,20:07:01
2040,261.430.597-99,753.206.498-00,Saque Pix,320.28,2026-01-11,16:04:33
302,637.541.089-48,068.427.953-38,Pix Enviado,8.6,2026-01-11,08:08:33
864,235.879.640-92,840.935.162-51,Saque Pix,73.05,2026-01-12,21:18:46
4460,039.856.271-77,946.572.813-64,Transferência,37.68,2026-01-27,12:45:12
4808,041.837.295-05,062.834.975-00,Pagamento,5.17,2026-01-01,16:26:48
4228,586.793.402-00,398.615.420-51,Transferência,78.9,2026-01-01,18:41:19
2313,820.351.746-35,617.409.532-07,Pagamento,38.18,2026-01-05,22:24:32
209,920.863.174-50,716.983.054-00,Pix Enviado,98.94,2026-01-03,07:41:44
1793,568.137.204-90,427.150.893-41,Pix Recebido,132.35,2026-01-10,23:21:39
3026,593.106.728-03,164.753.029-61,Transferência,30.4,2026-01-08,07:24:03
449,104.736.958-39,269.705.413-80,Transferência,40.53,2026-01-11,12:53:33
1543,538.294.706-65,294.631.805-24,Pix Recebido,15.72,2026-01-17,11:14:18
2357,081.254.963-51,524.963.071-52,Saque Pix,6.24,2026-01-12,23:43:22
5093,180.974.253-60,021.589.436-70,Pix Enviado,283.36,2026-01-13,22:29:00
42,760.481.293-78,296.035.418-42,Pix Recebido,58.41,2026-01-21,09:17:28
1236,521.487.369-73,036.571.248-53,Transferência,22.99,2026-01-21,13:50:30
428,349.270.618-50,571.039.846-20,Saque Pix,22.92,2026-01-20,14:04:58
1296,954.867.201-49,062.385.149-06,Pagamento,38.51,2026-01-11,14:54:18
3450,617.409.532-07,012.938.654-51,Pagamento,29.12,2026-01-05,20:39:21
679,340.572.189-04,126.735.894-73,Pix Recebido,60.46,2026-01-30,13:00:36
2589,056.794.832-38,187.042.693-22,Pix Recebido,100.29,2026-01-09,07:50:26
2031,834.750.926-38,041.837.625-53,Transferência,2.41,2026-01-24,09:25:40
1709,973.125.408-05,286.471.950-94,Pagamento,77.34,2026-01-20,18:35:14
3018,946.572.813-64,124.765.890-20,Pix Recebido,149.8,2026-01-28,05:13:44
3273,657.039.128-30,238.409.176-03,Pix Recebido,56.22,2026-01-06,07:59:34
2228,059.243.876-74,378.124.690-69,Pix Recebido,41.83,2026-01-02,18:27:30
3116,294.357.081-88,687.203.154-90,Pix Recebido,51.25,2026-01-07,15:04:20
3555,431.026.795-52,790.314.562-25,Transferência,2.21,2026-01-16,19:30:38
2254,852.391.647-46,729.835.106-03,Transferência,48.98,2026-01-04,07:00:20
4703,609.483.725-83,291.806.534-05,Transferência,85.05,2026-01-11,07:19:42
3576,529.607.843-83,138.470.659-39,Pagamento,153.51,2026-01-25,16:57:27
4357,147.638.250-62,079.652.148-49,Transferência,10.97,2026-01-22,20:49:31
1120,652.184.037-17,741.692.835-46,Pagamento,24.45,2026-01-05,17:32:42
4518,423.185.069-06,729.365.418-91,Pagamento,27.59,2026-01-30,18:01:39
2248,926.317.048-78,136.258.904-70,Pix Recebido,8.17,2026-01-10,11:25:40
3624,856.047.923-65,973.125.408-05,Saque Pix,14.91,2026-01-29,17:09:51
2424,165.270.834-08,136.258.904-70,Pix Enviado,20.01,2026-01-23,21:18:28
868,387.596.024-65,593.106.728-03,Transferência,5.39,2026-01-05,22:14:12
1463,104.927.683-31,890.715.642-58,Pix Enviado,4.36,2026-01-04,16:19:09
4782,315.297.648-82,462.178.059-01,Pix Enviado,24.14,2026-01-27,12:57:44
143,603.184.597-01,648.905.137-01,Pagamento,18.1,2026-01-29,23:43:31
3646,753.206.498-00,041.837.295-05,Pix Recebido,68.91,2026-01-26,09:26:38
4941,378.124.690-69,602.138.497-04,Pix Recebido,23.27,2026-01-28,08:12:12
3156,798.130.564-01,867.429.153-82,Saque Pix,143.75,2026-01-12,22:56:47
3867,097.213.685-12,023.157.896-21,Saque Pix,81.66,2026-01-30,14:58:00
2489,376.920.158-21,834.750.926-38,Pagamento,24.2,2026-01-28,11:31:24
4566,638.721.405-07,194.583.260-60,Pagamento,3.27,2026-01-08,07:57:12
1015,413.589.027-04,031.794.582-32,Pix Enviado,69.45,2026-01-24,23:41:56
2877,713.904.628-03,247.186.530-53,Pix Recebido,314.82,2026-01-14,20:10:37
5062,362.140.958-06,249.015.367-61,Pix Enviado,213.84,2026-01-11,21:52:00
1667,493.710.526-43,341.906.587-66,Transferência,29.21,2026-01-31,12:30:13
2909,568.790.312-77,072.584.613-53,Saque Pix,67.9,2026-01-08,06:44:41
4951,923.150.784-23,652.184.037-17,Transferência,33.8,2026-01-06,09:34:15
2584,760.481.293-78,072.584.613-53,Pix Recebido,17.3,2026-01-22,11:06:54
2510,753.206.498-00,913.025.468-05,Pix Recebido,23.09,2026-01-16,00:36:16
3209,529.607.843-83,526.831.497-19,Pix Recebido,13.95,2026-01-09,09:19:02
3572,350.298.164-70,014.386.759-84,Transferência,11.75,2026-01-25,16:37:50
2606,829.361.574-55,593.716.824-00,Pix Recebido,47.26,2026-01-18,18:29:45
2650,729.835.106-03,932.768.045-65,Pix Enviado,69.95,2026-01-08,18:25:32
1115,204.563.198-24,695.132.704-16,Pagamento,76.18,2026-01-21,13:02:34
1068,657.413.290-80,302.987.615-21,Transferência,7.66,2026-01-31,18:48:57
754,264.708.951-58,087.649.321-50,Pagamento,70.91,2026-01-08,17:05:08
2736,321.894.760-03,340.892.756-10,Pix Recebido,13.95,2026-01-27,14:58:00
2634,957.634.182-55,812.540.796-02,Pix Recebido,15.77,2026-01-29,13:18:40
4813,926.317.048-78,408.259.671-20,Pix Enviado,5.13,2026-01-01,18:25:58
1216,378.124.690-69,435.721.906-06,Saque Pix,67.95,2026-01-22,19:07:24
3166,531.760.428-17,261.430.597-99,Transferência,178.71,2026-01-11,22:40:54
3849,521.487.369-73,957.634.182-55,Saque Pix,38.29,2026-01-06,16:28:55
3205,127.063.948-03,467.935.201-99,Pix Enviado,51.25,2026-01-19,13:58:22
4672,682.314.079-87,821.043.657-08,Pix Enviado,19.5,2026-01-21,07:04:28
1432,403.182.657-53,829.361.705-59,Saque Pix,14.27,2026-01-02,22:51:28
966,713.045.682-53,274.351.069-25,Pix Enviado,119.04,2026-01-08,16:46:03
905,713.045.682-53,261.430.597-99,Pix Recebido,75.77,2026-01-21,12:05:31
5193,432.069.581-05,478.502.136-53,Pix Enviado,500,2026-01-01,14:34:00
2147,215.439.087-05,204.563.198-24,Pix Enviado,1.29,2026-01-20,09:16:27
158,462.178.059-01,192.358.604-15,Pix Recebido,99.49,2026-01-29,10:19:25
3773,186.472.509-58,726.480.359-74,Pix Recebido,95.63,2026-01-18,16:53:15
399,529.607.843-83,201.479.685-85,Transferência,20.1,2026-01-07,16:03:10
4112,692.081.374-22,036.571.248-53,Pix Recebido,5.69,2026-01-06,12:56:51
2089,608.471.239-87,687.203.154-90,Transferência,16.8,2026-01-12,16:43:48
4864,018.324.769-87,194.583.260-60,Saque Pix,18.47,2026-01-22,19:07:04
4851,192.358.604-15,468.523.917-28,Transferência,9.66,2026-01-02,08:50:46
5208,205.139.784-88,831.270.596-12,Pix Enviado,15398.03,2026-01-07,04:27:42
4003,691.782.045-85,316.274.589-64,Saque Pix,36.59,2026-01-21,19:47:23
3981,946.572.813-64,456.201.389-33,Transferência,65.71,2026-01-17,19:51:42
3935,039.285.471-60,165.807.934-57,Pix Recebido,12.05,2026-01-29,12:20:04
574,193.674.528-37,124.765.890-20,Pix Enviado,15.36,2026-01-12,07:54:58
1996,780.351.926-12,518.746.029-30,Transferência,16.29,2026-01-18,17:05:45
